Date,Open,High,Low,Close,Adj Close,Volume
1990-03-15,6.90625,7.15625,6.875,7.109375,3.182729959487915,8206400
1990-03-16,7.140625,7.1875,7.09375,7.15625,3.203713893890381,13574400
1990-03-19,7.078125,7.15625,7.078125,7.125,3.189723014831543,4110400
1990-03-20,7.125,7.125,7.015625,7.046875,3.154747486114502,4452800
1990-03-21,7.015625,7.09375,6.984375,6.984375,3.126767158508301,2240000
1990-03-22,7.015625,7.046875,6.828125,6.859375,3.0708072185516357,4945600
1990-03-23,6.90625,6.984375,6.875,6.96875,3.1197714805603027,3143200
1990-03-26,6.984375,7.03125,6.96875,6.984375,3.126767158508301,3404000
1990-03-27,6.984375,7.1875,6.9375,7.140625,3.1967170238494873,3596000
1990-03-28,7.171875,7.1875,7.09375,7.140625,3.1967170238494873,2716000
1990-03-29,7.140625,7.15625,7.0625,7.078125,3.1687371730804443,4065600
1990-03-30,7.09375,7.09375,7.0,7.015625,3.1407577991485596,3392800
1990-04-02,6.96875,7.03125,6.9375,7.015625,3.1407577991485596,3212000
1990-04-03,7.046875,7.21875,7.015625,7.203125,3.224698066711426,4440800
1990-04-04,7.234375,7.296875,7.0625,7.09375,3.175731897354126,5109600
1990-04-05,7.171875,7.234375,7.125,7.140625,3.1967170238494873,5328000
1990-04-06,7.171875,7.1875,7.015625,7.140625,3.1967170238494873,3004000
1990-04-09,7.140625,7.296875,7.125,7.265625,3.252678394317627,4144000
1990-04-10,7.1875,7.296875,7.171875,7.265625,3.252678394317627,3089600
1990-04-11,7.3125,7.375,7.28125,7.28125,3.2596702575683594,3565600
1990-04-12,7.203125,7.328125,7.171875,7.328125,3.2806589603424072,7604800
1990-04-16,7.40625,7.421875,7.28125,7.296875,3.2666680812835693,4822400
1990-04-17,7.25,7.421875,7.234375,7.390625,3.3086371421813965,4045600
1990-04-18,7.375,7.40625,7.296875,7.328125,3.2806589603424072,5266400
1990-04-19,7.1875,7.328125,7.1875,7.265625,3.252678394317627,4676000
1990-04-20,7.296875,7.3125,7.21875,7.28125,3.2596702575683594,8176800
1990-04-23,7.28125,7.28125,7.125,7.140625,3.1967170238494873,4032000
1990-04-24,7.171875,7.203125,7.046875,7.078125,3.1687371730804443,4395200
1990-04-25,7.09375,7.140625,7.03125,7.0625,3.1617419719696045,5257600
1990-04-26,7.09375,7.15625,7.03125,7.140625,3.1967170238494873,4712000
1990-04-27,7.15625,7.1875,7.0,7.046875,3.154747486114502,4312000
1990-04-30,7.0,7.078125,6.953125,7.078125,3.1687371730804443,5119200
1990-05-01,7.125,7.203125,7.09375,7.15625,3.203713893890381,4491200
1990-05-02,7.140625,7.28125,7.125,7.28125,3.2596702575683594,4460000
1990-05-03,7.296875,7.34375,7.234375,7.25,3.245683193206787,5130400
1990-05-04,7.34375,7.390625,7.265625,7.375,3.301640748977661,4731200
1990-05-07,7.375,7.4375,7.34375,7.421875,3.3226282596588135,3360000
1990-05-08,7.4375,7.4375,7.375,7.40625,3.31563138961792,3875200
1990-05-09,7.390625,7.421875,7.28125,7.296875,3.2666680812835693,6946400
1990-05-10,7.328125,7.390625,7.28125,7.34375,3.287653684616089,5289600
1990-05-11,7.390625,7.53125,7.34375,7.5,3.35760235786438,11144800
1990-05-14,7.5,7.65625,7.5,7.578125,3.392577648162842,10726400
1990-05-15,7.578125,7.640625,7.53125,7.625,3.413562059402466,4568800
1990-05-16,7.625,7.65625,7.515625,7.609375,3.425663948059082,5828800
1990-05-17,7.625,7.6875,7.59375,7.65625,3.446763515472412,5177600
1990-05-18,7.65625,7.65625,7.546875,7.59375,3.4186277389526367,7778400
1990-05-21,7.578125,7.734375,7.5625,7.71875,3.474900960922241,5252800
1990-05-22,7.75,7.828125,7.65625,7.765625,3.496004343032837,8048000
1990-05-23,7.765625,7.796875,7.703125,7.78125,3.5030369758605957,4568000
1990-05-24,7.8125,7.9375,7.75,7.9375,3.5733816623687744,7586400
1990-05-25,7.875,7.890625,7.8125,7.828125,3.5241403579711914,4137600
1990-05-29,7.875,7.984375,7.84375,7.96875,3.5874481201171875,4101600
1990-05-30,8.0,8.046875,7.9375,8.015625,3.6085493564605713,5363200
1990-05-31,7.984375,8.015625,7.96875,7.984375,3.594482183456421,4316800
1990-06-01,8.0625,8.0625,7.96875,8.03125,3.6155855655670166,3874400
1990-06-04,8.03125,8.15625,7.96875,8.140625,3.664825677871704,4662400
1990-06-05,8.15625,8.21875,8.140625,8.15625,3.6718592643737793,7432800
1990-06-06,8.125,8.140625,8.03125,8.078125,3.636688470840454,5090400
1990-06-07,8.0625,8.09375,8.0,8.03125,3.6155855655670166,4103200
1990-06-08,8.03125,8.046875,7.859375,7.875,3.5452449321746826,3192800
1990-06-11,7.890625,8.0,7.890625,8.0,3.601516008377075,4662400
1990-06-12,8.03125,8.125,7.921875,8.125,3.6577906608581543,6276800
1990-06-13,8.125,8.15625,8.046875,8.09375,3.643723964691162,4232000
1990-06-14,8.0625,8.0625,7.984375,7.984375,3.594482183456421,3385600
1990-06-15,7.9375,8.046875,7.921875,8.046875,3.622619867324829,11009600
1990-06-18,8.0,8.015625,7.90625,7.921875,3.5663464069366455,3864800
1990-06-19,7.90625,7.984375,7.90625,7.96875,3.5874481201171875,4208800
1990-06-20,8.015625,8.140625,7.984375,8.078125,3.636688470840454,5956000
1990-06-21,8.140625,8.390625,8.125,8.328125,3.7492358684539795,7876800
1990-06-22,8.359375,8.40625,8.171875,8.171875,3.6788928508758545,5196800
1990-06-25,8.1875,8.25,8.0625,8.09375,3.643723964691162,3591200
1990-06-26,8.21875,8.234375,8.109375,8.109375,3.650756597518921,5017600
1990-06-27,8.140625,8.34375,8.140625,8.328125,3.7492358684539795,4943200
1990-06-28,8.34375,8.515625,8.34375,8.484375,3.819577217102051,5012800
1990-06-29,8.484375,8.53125,8.390625,8.46875,3.812542676925659,4847200
1990-07-02,8.46875,8.703125,8.4375,8.703125,3.9180569648742676,3276000
1990-07-03,8.734375,8.734375,8.65625,8.65625,3.896955728530884,4078400
1990-07-05,8.65625,8.671875,8.484375,8.546875,3.8477134704589844,3448000
1990-07-06,8.5,8.65625,8.484375,8.609375,3.8758509159088135,3203200
1990-07-09,8.625,8.625,8.53125,8.546875,3.8477134704589844,4348800
1990-07-10,8.546875,8.5625,8.46875,8.5,3.826613187789917,2674400
1990-07-11,8.5625,8.78125,8.53125,8.703125,3.9180569648742676,4808000
1990-07-12,8.75,8.859375,8.6875,8.859375,3.9884002208709717,5823200
1990-07-13,8.875,8.984375,8.8125,8.8125,3.967297077178955,5689600
1990-07-16,8.875,8.9375,8.828125,8.859375,3.9884002208709717,4823200
1990-07-17,8.921875,8.921875,8.765625,8.890625,4.002466201782227,4767200
1990-07-18,8.890625,8.96875,8.84375,8.921875,4.016534805297852,5471200
1990-07-19,8.875,9.09375,8.875,9.09375,4.093911170959473,5739200
1990-07-20,9.078125,9.265625,9.0625,9.125,4.1079816818237305,9755200
1990-07-23,9.0,9.03125,8.65625,8.875,3.9954347610473633,10388800
1990-07-24,8.9375,9.0,8.8125,9.0,4.051708221435547,8861600
1990-07-25,9.0,9.1875,9.0,9.15625,4.122046947479248,6392800
1990-07-26,9.140625,9.234375,9.109375,9.171875,4.1290812492370605,6127200
1990-07-27,9.15625,9.171875,9.015625,9.046875,4.072809219360352,3821600
1990-07-30,8.984375,9.015625,8.828125,8.953125,4.030605316162109,6620000
1990-07-31,8.953125,8.96875,8.796875,8.828125,3.974330186843872,5901600
1990-08-01,8.796875,8.84375,8.734375,8.8125,3.967297077178955,5189600
1990-08-02,8.625,8.6875,8.5625,8.59375,3.8688175678253174,8441600
1990-08-03,8.53125,8.53125,8.046875,8.40625,3.784404993057251,14180800
1990-08-06,7.9375,8.109375,7.875,8.0,3.601516008377075,10750400
1990-08-07,8.1875,8.21875,8.046875,8.15625,3.6718592643737793,9803200
1990-08-08,8.21875,8.484375,8.171875,8.390625,3.7773704528808594,9247200
1990-08-09,8.40625,8.453125,8.328125,8.359375,3.7633047103881836,5516000
1990-08-10,8.4375,8.4375,8.125,8.265625,3.721097946166992,4776800
1990-08-13,8.171875,8.421875,8.15625,8.421875,3.7914416790008545,4969600
1990-08-14,8.375,8.515625,8.328125,8.453125,3.805509090423584,8891200
1990-08-15,8.5625,8.671875,8.515625,8.546875,3.867156505584717,7431200
1990-08-16,8.5,8.515625,8.359375,8.359375,3.782322645187378,7285600
1990-08-17,8.28125,8.375,8.015625,8.234375,3.7257635593414307,12459200
1990-08-20,8.21875,8.3125,8.109375,8.125,3.676274538040161,3236000
1990-08-21,7.96875,8.09375,7.78125,7.984375,3.612645387649536,9757600
1990-08-22,8.0625,8.125,7.796875,7.84375,3.5490188598632812,6157600
1990-08-23,7.5625,7.71875,7.5,7.609375,3.442974328994751,11455200
1990-08-24,7.78125,7.8125,7.59375,7.75,3.506600856781006,6520800
1990-08-27,8.0625,8.125,8.0,8.078125,3.655064582824707,5811200
1990-08-28,8.0625,8.203125,8.03125,8.09375,3.662135362625122,3990400
1990-08-29,8.03125,8.3125,8.03125,8.25,3.7328319549560547,4747200
1990-08-30,8.265625,8.296875,8.109375,8.140625,3.6833441257476807,4908000
1990-08-31,8.15625,8.203125,8.0625,8.203125,3.711622476577759,2900000
1990-09-04,8.078125,8.265625,8.0625,8.265625,3.7399022579193115,4356800
1990-09-05,8.296875,8.34375,8.21875,8.265625,3.7399022579193115,7383200
1990-09-06,8.21875,8.21875,8.0,8.09375,3.662135362625122,6010400
1990-09-07,8.09375,8.203125,8.0625,8.203125,3.711622476577759,5562400
1990-09-10,8.25,8.265625,8.09375,8.15625,3.690413475036621,5242400
1990-09-11,8.1875,8.1875,8.09375,8.125,3.676274538040161,3495200
1990-09-12,8.171875,8.171875,8.09375,8.125,3.676274538040161,3488000
1990-09-13,8.09375,8.109375,7.921875,7.953125,3.5985054969787598,3576000
1990-09-14,7.9375,7.96875,7.875,7.96875,3.6055750846862793,4472800
1990-09-17,7.953125,8.078125,7.90625,8.015625,3.6267852783203125,4462400
1990-09-18,7.953125,8.109375,7.875,8.09375,3.662135362625122,5864000
1990-09-19,8.125,8.140625,8.0,8.0,3.6197142601013184,4037600
1990-09-20,7.9375,7.9375,7.78125,7.78125,3.520738124847412,5051200
1990-09-21,7.765625,7.84375,7.703125,7.8125,3.53487491607666,9148000
1990-09-24,7.65625,7.75,7.5625,7.671875,3.471249580383301,5802400
1990-09-25,7.6875,7.875,7.65625,7.875,3.563159465789795,5964000
1990-09-26,7.828125,7.890625,7.734375,7.84375,3.5490188598632812,6797600
1990-09-27,7.921875,7.953125,7.75,7.796875,3.5278100967407227,5434400
1990-09-28,7.625,7.90625,7.609375,7.90625,3.577298402786255,6589600
1990-10-01,8.0,8.265625,7.96875,8.234375,3.7257635593414307,9763200
1990-10-02,8.359375,8.46875,8.296875,8.296875,3.7540411949157715,8303200
1990-10-03,8.265625,8.328125,8.109375,8.171875,3.6974823474884033,4655200
1990-10-04,8.171875,8.234375,8.09375,8.1875,3.7045536041259766,4417600
1990-10-05,8.0,8.28125,8.0,8.1875,3.7045536041259766,6472800
1990-10-08,8.25,8.3125,8.21875,8.3125,3.7611114978790283,3103200
1990-10-09,8.25,8.3125,8.140625,8.140625,3.6833441257476807,5401600
1990-10-10,8.0625,8.15625,8.015625,8.0625,3.6479947566986084,5980800
1990-10-11,8.046875,8.078125,7.921875,7.921875,3.584367513656616,6046400
1990-10-12,7.953125,8.0625,7.921875,8.03125,3.6338555812835693,5668800
1990-10-15,8.09375,8.265625,8.015625,8.171875,3.6974823474884033,6057600
1990-10-16,8.21875,8.234375,8.078125,8.09375,3.662135362625122,4399200
1990-10-17,8.0625,8.203125,8.046875,8.140625,3.6833441257476807,3052000
1990-10-18,8.15625,8.375,8.15625,8.359375,3.782322645187378,7552800
1990-10-19,8.453125,8.46875,8.28125,8.421875,3.8105993270874023,10852800
1990-10-22,8.453125,8.625,8.40625,8.53125,3.860086441040039,11591200
1990-10-23,8.515625,8.6875,8.5,8.578125,3.881296157836914,5587200
1990-10-24,8.5625,8.578125,8.453125,8.484375,3.8388783931732178,3757600
1990-10-25,8.453125,8.53125,8.359375,8.453125,3.8247389793395996,5698400
1990-10-26,8.40625,8.4375,8.21875,8.265625,3.7399022579193115,3380000
1990-10-29,8.25,8.34375,8.125,8.1875,3.7045536041259766,4071200
1990-10-30,8.171875,8.25,8.046875,8.21875,3.71869158744812,6192000
1990-10-31,8.25,8.28125,7.984375,8.046875,3.6409249305725098,4449600
1990-11-01,8.03125,8.234375,7.96875,8.21875,3.71869158744812,5984000
1990-11-02,8.21875,8.34375,8.171875,8.328125,3.768181562423706,5092800
1990-11-05,8.328125,8.46875,8.328125,8.4375,3.8176705837249756,3371200
1990-11-06,8.390625,8.421875,8.28125,8.296875,3.7540411949157715,2555200
1990-11-07,8.28125,8.3125,8.15625,8.171875,3.6974823474884033,3704000
1990-11-08,8.15625,8.25,8.0625,8.125,3.676274538040161,5273600
1990-11-09,8.125,8.265625,8.078125,8.1875,3.7045536041259766,8084000
1990-11-12,8.234375,8.359375,8.21875,8.34375,3.7752490043640137,7744800
1990-11-13,8.3125,8.34375,8.25,8.28125,3.7469706535339355,6150400
1990-11-14,8.234375,8.34375,8.1875,8.28125,3.766301155090332,5048800
1990-11-15,8.234375,8.3125,8.171875,8.21875,3.73787522315979,6359200
1990-11-16,8.25,8.328125,8.171875,8.203125,3.7307705879211426,7440800
1990-11-19,8.328125,8.34375,8.234375,8.3125,3.7805137634277344,4352800
1990-11-20,8.25,8.328125,8.25,8.25,3.7520883083343506,4502400
1990-11-21,8.234375,8.28125,8.21875,8.25,3.7520883083343506,3996000
1990-11-23,8.265625,8.3125,8.1875,8.1875,3.7236642837524414,1578400
1990-11-26,8.109375,8.1875,8.078125,8.171875,3.7165558338165283,4116800
1990-11-27,8.234375,8.296875,8.1875,8.203125,3.7307705879211426,5022400
1990-11-28,8.25,8.40625,8.25,8.375,3.8089394569396973,7134400
1990-11-29,8.40625,8.546875,8.390625,8.5,3.865787982940674,10028000
1990-11-30,8.5,8.796875,8.5,8.71875,3.9652740955352783,9982400
1990-12-03,8.84375,8.890625,8.8125,8.875,4.0363383293151855,7949600
1990-12-04,8.875,8.9375,8.78125,8.875,4.0363383293151855,6345600
1990-12-05,8.84375,8.859375,8.765625,8.8125,4.007913589477539,4605600
1990-12-06,8.859375,9.0,8.828125,8.828125,4.015018463134766,9865600
1990-12-07,8.8125,8.859375,8.734375,8.84375,4.022124290466309,6416000
1990-12-10,8.828125,8.84375,8.734375,8.796875,4.000805377960205,3513600
1990-12-11,8.765625,8.8125,8.734375,8.78125,3.993698835372925,3093600
1990-12-12,8.796875,8.9375,8.78125,8.921875,4.057654857635498,4568000
1990-12-13,8.890625,8.9375,8.796875,8.84375,4.022124290466309,4724800
1990-12-14,8.796875,8.8125,8.6875,8.765625,3.9865925312042236,3758400
1990-12-17,8.765625,8.796875,8.703125,8.796875,4.000805377960205,2828000
1990-12-18,8.78125,8.96875,8.78125,8.953125,4.071869850158691,5777600
1990-12-19,8.953125,9.015625,8.890625,8.953125,4.071869850158691,5500000
1990-12-20,8.875,8.96875,8.859375,8.9375,4.064764499664307,4796800
1990-12-21,8.953125,8.953125,8.84375,8.890625,4.0434417724609375,11547200
1990-12-24,8.875,8.921875,8.859375,8.890625,4.0434417724609375,796000
1990-12-26,8.90625,8.953125,8.890625,8.921875,4.057654857635498,1232000
1990-12-27,8.921875,8.984375,8.84375,8.84375,4.022124290466309,2375200
1990-12-28,8.828125,8.875,8.8125,8.875,4.0363383293151855,1707200
1990-12-31,8.890625,8.96875,8.84375,8.96875,4.078973770141602,2341600
1991-01-02,8.921875,9.03125,8.71875,8.75,3.979487895965576,10606400
1991-01-03,8.75,8.828125,8.640625,8.65625,3.936852216720581,9350400
1991-01-04,8.6875,8.703125,8.515625,8.59375,3.9084248542785645,6664000
1991-01-07,8.484375,8.5625,8.328125,8.328125,3.7876203060150146,5908800
1991-01-08,8.359375,8.5625,8.3125,8.40625,3.8231496810913086,6319200
1991-01-09,8.5,8.609375,8.171875,8.203125,3.7307705879211426,7728000
1991-01-10,8.328125,8.421875,8.25,8.421875,3.8302557468414307,5084800
1991-01-11,8.390625,8.484375,8.375,8.484375,3.858682155609131,3624000
1991-01-14,8.375,8.53125,8.359375,8.5,3.865787982940674,7435200
1991-01-15,8.46875,8.53125,8.453125,8.515625,3.8728954792022705,3936000
1991-01-16,8.5,8.75,8.5,8.671875,3.9439563751220703,4419200
1991-01-17,8.9375,9.0,8.78125,8.9375,4.064764499664307,10966400
1991-01-18,8.890625,9.03125,8.8125,8.984375,4.0860819816589355,17809600
1991-01-21,8.9375,9.046875,8.890625,9.015625,4.100292682647705,3485600
1991-01-22,9.0,9.078125,8.921875,8.96875,4.078973770141602,4609600
1991-01-23,9.03125,9.140625,9.03125,9.125,4.1500372886657715,5432800
1991-01-24,9.140625,9.375,9.140625,9.34375,4.2495245933532715,6008800
1991-01-25,9.359375,9.40625,9.296875,9.328125,4.2424187660217285,7128000
1991-01-28,9.359375,9.375,9.3125,9.34375,4.2495245933532715,4623200
1991-01-29,9.40625,9.453125,9.328125,9.40625,4.277950763702393,4448800
1991-01-30,9.375,9.578125,9.359375,9.546875,4.341907024383545,5796000
1991-01-31,9.546875,9.5625,9.421875,9.5625,4.3490118980407715,6918400
1991-02-01,9.53125,9.546875,9.375,9.390625,4.270841598510742,7567200
1991-02-04,9.375,9.578125,9.375,9.546875,4.341907024383545,5910400
1991-02-05,9.5625,9.65625,9.484375,9.53125,4.334799766540527,6774400
1991-02-06,9.53125,9.65625,9.5,9.65625,4.3916473388671875,9130400
1991-02-07,9.640625,9.875,9.53125,9.546875,4.341907024383545,9375200
1991-02-08,9.5,9.6875,9.46875,9.65625,4.3916473388671875,5712800
1991-02-11,9.671875,9.984375,9.65625,9.984375,4.540878772735596,6273600
1991-02-12,9.828125,9.953125,9.796875,9.8125,4.48178768157959,7806400
1991-02-13,9.78125,9.921875,9.765625,9.890625,4.517469882965088,5208000
1991-02-14,9.90625,10.015625,9.734375,9.75,4.453242778778076,5656800
1991-02-15,9.875,10.1875,9.859375,10.125,4.624521732330322,14031200
1991-02-19,10.125,10.1875,10.046875,10.109375,4.617383003234863,7693600
1991-02-20,9.953125,10.0,9.90625,10.0,4.567425727844238,3717600
1991-02-21,10.03125,10.09375,9.953125,10.046875,4.588837146759033,4608800
1991-02-22,10.015625,10.296875,10.0,10.0625,4.595971584320068,7308800
1991-02-25,10.1875,10.296875,10.078125,10.28125,4.695887088775635,5136000
1991-02-26,10.234375,10.265625,10.09375,10.109375,4.617383003234863,4116000
1991-02-27,10.109375,10.34375,10.078125,10.296875,4.703023433685303,4960000
1991-02-28,10.34375,10.359375,10.265625,10.265625,4.688750743865967,4642400
1991-03-01,10.140625,10.28125,10.125,10.25,4.681614398956299,4572800
1991-03-04,10.25,10.25,10.140625,10.140625,4.631656646728516,3135200
1991-03-05,10.140625,10.421875,10.140625,10.421875,4.760118007659912,4990400
1991-03-06,10.4375,11.140625,10.390625,10.953125,5.002762317657471,15424800
1991-03-07,11.0,11.46875,11.0,11.296875,5.15976619720459,16033600
1991-03-08,11.296875,11.421875,11.125,11.21875,5.124083995819092,13812800
1991-03-11,11.265625,11.265625,11.0,11.03125,5.038444519042969,6245600
1991-03-12,11.03125,11.109375,10.90625,10.9375,4.995625019073486,4913600
1991-03-13,10.90625,11.125,10.828125,11.125,5.0812602043151855,7457600
1991-03-14,11.1875,11.59375,11.1875,11.46875,5.238266944885254,11888800
1991-03-15,11.5,11.71875,11.4375,11.703125,5.34531831741333,13490400
1991-03-18,11.484375,11.703125,11.484375,11.59375,5.295361518859863,8641600
1991-03-19,11.375,11.46875,11.28125,11.328125,5.174039363861084,7524800
1991-03-20,11.28125,11.3125,11.203125,11.25,5.138355255126953,9220000
1991-03-21,11.3125,11.375,11.203125,11.265625,5.14549446105957,8452000
1991-03-22,11.28125,11.453125,11.25,11.421875,5.216859340667725,7486400
1991-03-25,11.5625,11.921875,11.53125,11.875,5.423818111419678,8974400
1991-03-26,11.828125,12.21875,11.75,12.203125,5.573690414428711,11105600
1991-03-27,12.375,12.4375,12.0625,12.09375,5.52372932434082,9763200
1991-03-28,12.1875,12.1875,11.921875,11.984375,5.473775386810303,5382400
1991-04-01,11.953125,11.96875,11.78125,11.796875,5.388137340545654,4586400
1991-04-02,11.796875,12.140625,11.796875,12.0625,5.509457588195801,7797600
1991-04-03,12.09375,12.15625,12.015625,12.046875,5.502325534820557,6323200
1991-04-04,12.015625,12.078125,11.75,11.859375,5.416684150695801,6432800
1991-04-05,11.90625,11.953125,11.640625,11.671875,5.331043243408203,7160000
1991-04-08,11.8125,12.15625,11.8125,12.109375,5.530869960784912,8181600
1991-04-09,12.09375,12.1875,11.9375,11.953125,5.45950174331665,6960800
1991-04-10,11.9375,12.0,11.84375,11.890625,5.430959224700928,7216000
1991-04-11,12.03125,12.234375,12.015625,12.171875,5.559415817260742,5717600
1991-04-12,12.296875,12.359375,12.109375,12.21875,5.5808281898498535,6048800
1991-04-15,12.234375,12.265625,12.078125,12.125,5.53800630569458,4020800
1991-04-16,12.0,12.53125,12.0,12.53125,5.723555564880371,6930400
1991-04-17,12.46875,12.546875,12.3125,12.4375,5.6807379722595215,7878400
1991-04-18,12.28125,12.359375,12.1875,12.296875,5.616506099700928,4974400
1991-04-19,12.296875,12.296875,12.078125,12.15625,5.552278995513916,13168800
1991-04-22,12.09375,12.09375,11.9375,12.0625,5.509457588195801,7966400
1991-04-23,12.125,12.140625,11.890625,11.96875,5.46663761138916,6324800
1991-04-24,11.9375,11.953125,11.6875,11.734375,5.359592437744141,8548800
1991-04-25,11.765625,11.90625,11.734375,11.875,5.423818111419678,5991200
1991-04-26,11.8125,11.921875,11.796875,11.859375,5.416684150695801,4428000
1991-04-29,11.96875,12.046875,11.8125,11.84375,5.409548759460449,6749600
1991-04-30,11.828125,12.0,11.71875,11.8125,5.39527702331543,7845600
1991-05-01,11.78125,12.03125,11.75,12.03125,5.495185852050781,7395200
1991-05-02,12.03125,12.03125,11.78125,11.78125,5.381000518798828,6268000
1991-05-03,11.78125,11.859375,11.765625,11.78125,5.381000518798828,4356800
1991-05-06,11.75,11.828125,11.671875,11.75,5.366728782653809,2716800
1991-05-07,11.75,11.875,11.734375,11.765625,5.373863220214844,4442400
1991-05-08,11.734375,11.765625,11.6875,11.703125,5.34531831741333,4943200
1991-05-09,11.75,11.921875,11.734375,11.90625,5.438093662261963,6401600
1991-05-10,11.9375,11.953125,11.65625,11.65625,5.323908805847168,5072800
1991-05-13,11.6875,11.6875,11.578125,11.625,5.309633731842041,4464800
1991-05-14,11.625,11.625,11.40625,11.546875,5.273952960968018,6275200
1991-05-15,11.484375,11.609375,11.34375,11.421875,5.239548206329346,5792000
1991-05-16,11.515625,11.578125,11.46875,11.5,5.275382995605469,3417600
1991-05-17,11.390625,11.4375,11.25,11.25,5.160702228546143,11776800
1991-05-20,11.28125,11.4375,11.28125,11.40625,5.232378005981445,5400800
1991-05-21,11.46875,11.71875,11.453125,11.703125,5.3685622215271,5461600
1991-05-22,11.796875,11.859375,11.703125,11.78125,5.404403209686279,3742400
1991-05-23,11.84375,11.859375,11.671875,11.703125,5.3685622215271,4141600
1991-05-24,11.765625,11.78125,11.5625,11.578125,5.311220645904541,3096000
1991-05-28,11.578125,11.796875,11.578125,11.796875,5.411571025848389,4366400
1991-05-29,11.796875,11.796875,11.609375,11.703125,5.3685622215271,3632000
1991-05-30,11.6875,11.6875,11.46875,11.5,5.275382995605469,5788800
1991-05-31,11.390625,11.4375,11.109375,11.328125,5.196539878845215,11470400
1991-06-03,11.15625,11.25,10.921875,11.046875,5.067523956298828,10629600
